rho_train,replicate,model,feature_condition,environment_type,rho_environment,rho_ood,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss
0.0,3,rbf_svm,all_features,ood,0.3,0.3,0.9076666666666666,0.907709244345225,0.9732151946225905,0.06499900405906715,0.21020063787901147
0.0,3,rbf_svm,all_features,ood,-0.3,-0.3,0.8996666666666666,0.8996503670612337,0.9706991236057363,0.06926809618684161,0.21993061361125454
0.0,3,rbf_svm,all_features,ood,-0.6,-0.6,0.9096666666666666,0.9096614144775879,0.9728976909835422,0.06381361890770626,0.2108677566749705
0.0,3,rbf_svm,all_features,ood,-0.9,-0.9,0.9073333333333333,0.9073333333333333,0.9721306666666667,0.06595302076978814,0.2142022884078547
0.0,3,rbf_svm,stable_only,iid_validation,0.0,,0.9055,0.9056048539931734,0.9738778841086129,0.06454522952366284,0.20891339679109475
0.0,3,rbf_svm,stable_only,iid_test,0.0,,0.9026666666666666,0.9024891329723961,0.9720625673978054,0.06800017042896536,0.21734782762777854
0.0,3,rbf_svm,stable_only,ood,0.3,0.3,0.9073333333333333,0.9073805132472631,0.9749746505870704,0.06411619128953926,0.2064151996086317
0.0,3,rbf_svm,stable_only,ood,-0.3,-0.3,0.9043333333333333,0.9043311091509219,0.9729652465570225,0.06685839748668165,0.21353602891246518
0.0,3,rbf_svm,stable_only,ood,-0.6,-0.6,0.9136666666666666,0.9136735589147875,0.9735141576207855,0.0632188531861827,0.20982297625130453
0.0,3,rbf_svm,stable_only,ood,-0.9,-0.9,0.9096666666666666,0.9096666666666666,0.9742862222222222,0.06358443737718869,0.20746869667030407
0.0,3,random_forest,all_features,iid_validation,0.0,,0.8945,0.8945409578175832,0.9673763574849563,0.07281139600187062,0.2373635174209089
0.0,3,random_forest,all_features,iid_test,0.0,,0.8956666666666667,0.8955242298584785,0.9675120899156207,0.07202075829501255,0.2347573149005402
0.0,3,random_forest,all_features,ood,0.3,0.3,0.906,0.9060935943444915,0.9691215033702161,0.06996038546032698,0.23028140202793965
0.0,3,random_forest,all_features,ood,-0.3,-0.3,0.8946666666666667,0.8946423998406556,0.9665252247894378,0.07338913634046931,0.23821332234524592
0.0,3,random_forest,all_features,ood,-0.6,-0.6,0.9056666666666666,0.9056652706164089,0.9696284621801939,0.06911605256862789,0.2285341535012603
0.0,3,random_forest,all_features,ood,-0.9,-0.9,0.8993333333333333,0.8993333333333333,0.9683988888888888,0.07092671814130318,0.23271078674858722
0.0,3,random_forest,stable_only,iid_validation,0.0,,0.897,0.8970366599694575,0.9678338945454582,0.07166348813566668,0.23453444241558422
0.0,3,random_forest,stable_only,iid_test,0.0,,0.8936666666666667,0.8934920123178174,0.9672868561772521,0.07201785496457948,0.23411099931515636
0.0,3,random_forest,stable_only,ood,0.3,0.3,0.9013333333333333,0.9013419963646208,0.9700443509150015,0.06947852991373804,0.22593516125999108
0.0,3,random_forest,stable_only,ood,-0.3,-0.3,0.8953333333333333,0.8954088891418166,0.9673432876166629,0.07271340193496018,0.23492528247054248
0.0,3,random_forest,stable_only,ood,-0.6,-0.6,0.9043333333333333,0.9043558901453785,0.9669937006621128,0.07041956873527061,0.23453778204721265
0.0,3,random_forest,stable_only,ood,-0.9,-0.9,0.9006666666666666,0.9006666666666667,0.9687146666666666,0.07057330732484428,0.23085060379277828
0.0,3,gradient_boosting,all_features,iid_validation,0.0,,0.8925,0.8924957921591649,0.9659762440757702,0.07847407899243092,0.25447365479086187
0.0,3,gradient_boosting,all_features,iid_test,0.0,,0.8946666666666667,0.8946248513079343,0.966593812186635,0.07688510943711929,0.25498010218568923
0.0,3,gradient_boosting,all_features,ood,0.3,0.3,0.904,0.904046526452518,0.9704537644933964,0.07188254765568099,0.23638938840422877
0.0,3,gradient_boosting,all_features,ood,-0.3,-0.3,0.8883333333333333,0.8883006345322104,0.9655173180343728,0.08023296771286956,0.2602240450083423
0.0,3,gradient_boosting,all_features,ood,-0.6,-0.6,0.9026666666666666,0.9026911635485544,0.9676130562922487,0.07440809834030639,0.2497473733319498
0.0,3,gradient_boosting,all_features,ood,-0.9,-0.9,0.8996666666666666,0.8996666666666666,0.9687408888888888,0.07369379551874383,0.24240325519497166
0.0,3,gradient_boosting,stable_only,iid_validation,0.0,,0.894,0.8940814205950682,0.9673553557838186,0.07565955064240928,0.2459782841525529
0.0,3,gradient_boosting,stable_only,iid_test,0.0,,0.894,0.8940667696857177,0.9666594034529911,0.0766820611129997,0.2542656880042718
0.0,3,gradient_boosting,stable_only,ood,0.3,0.3,0.8996666666666666,0.8997543518529632,0.9701601513896724,0.07288842004250025,0.23554000220244445
0.0,3,gradient_boosting,stable_only,ood,-0.3,-0.3,0.8923333333333333,0.8922895800136581,0.9666108101667426,0.07729155100241597,0.25162521675652305
0.0,3,gradient_boosting,stable_only,ood,-0.6,-0.6,0.8983333333333333,0.898391675433649,0.9653776424840184,0.07587134600804987,0.25925858848439504
0.0,3,gradient_boosting,stable_only,ood,-0.9,-0.9,0.8956666666666667,0.8956666666666666,0.9666,0.07661966200985854,0.25186683264519183
0.0,3,mlp,all_features,iid_validation,0.0,,0.9065,0.9065689320834988,0.9741659074385025,0.06472671190801804,0.20721353003652732
0.0,3,mlp,all_features,iid_test,0.0,,0.899,0.8990150192882792,0.9735842847772676,0.06637795656467806,0.20856934965764673
0.0,3,mlp,all_features,ood,0.3,0.3,0.9076666666666666,0.907643898204048,0.9750351068809487,0.06372734995525633,0.20334222381434572
0.0,3,mlp,all_features,ood,-0.3,-0.3,0.9056666666666666,0.9055279706351014,0.9746609485260641,0.064765725911793,0.20486399044783513
0.0,3,mlp,all_features,ood,-0.6,-0.6,0.918,0.9180250489017605,0.9767516075023146,0.0604884852673853,0.1966396540146114
0.0,3,mlp,all_features,ood,-0.9,-0.9,0.9123333333333333,0.9123333333333333,0.9767244444444444,0.06157139683755087,0.19682746432048726
0.0,3,mlp,stable_only,iid_validation,0.0,,0.906,0.9062174036096924,0.9724747704564071,0.08929024540966324,0.3141512504906627
0.0,3,mlp,stable_only,iid_test,0.0,,0.905,0.9045046747673733,0.9728825693988948,0.0869104841115706,0.3069032236955767
0.0,3,mlp,stable_only,ood,0.3,0.3,0.902,0.9022141673101262,0.9751409053952353,0.08608094438162504,0.30632420980784364
0.0,3,mlp,stable_only,ood,-0.3,-0.3,0.9016666666666666,0.901875142271796,0.9732626835306168,0.08773889401106223,0.31014648637236736
0.0,3,mlp,stable_only,ood,-0.6,-0.6,0.9143333333333333,0.9142842475662457,0.9738999492870631,0.08639456114171727,0.3071834103851705
0.0,3,mlp,stable_only,ood,-0.9,-0.9,0.907,0.907,0.9742475555555555,0.0868052160814176,0.30786524169326457
0.0,4,logistic_regression,all_features,iid_validation,0.0,,0.9225,0.9225278027502248,0.9787938091442824,0.057803215819246107,0.1870472970033138
0.0,4,logistic_regression,all_features,iid_test,0.0,,0.9193333333333333,0.9194674270954337,0.9799609171397111,0.05688992124495209,0.18190960865564432
0.0,4,logistic_regression,all_features,ood,0.3,0.3,0.9116666666666666,0.9116462121255925,0.9779751005084243,0.05987650742136038,0.1892287598436742
0.0,4,logistic_regression,all_features,ood,-0.3,-0.3,0.9056666666666666,0.9056092686003363,0.9732732600595844,0.06564426788626099,0.20833367803207822
0.0,4,logistic_regression,all_features,ood,-0.6,-0.6,0.899,0.8989901414762178,0.9681189495621991,0.0719391353785429,0.22864801186811043
0.0,4,logistic_regression,all_features,ood,-0.9,-0.9,0.9056666666666666,0.9057050881993673,0.974322524665774,0.06526861329816867,0.20502594751405853
0.0,4,logistic_regression,stable_only,iid_validation,0.0,,0.9195,0.9195247757229815,0.9791378122403102,0.05714436695015326,0.18565864992189948
0.0,4,logistic_regression,stable_only,iid_test,0.0,,0.922,0.9221865054728456,0.9803714028025097,0.056290032200977835,0.18010507099299453
0.0,4,logistic_regression,stable_only,ood,0.3,0.3,0.909,0.9089410799801986,0.977338624990493,0.06080005726879088,0.191547597265836
0.0,4,logistic_regression,stable_only,ood,-0.3,-0.3,0.909,0.9089387217939846,0.97415195835939,0.06451004343595676,0.20489735275090531
0.0,4,logistic_regression,stable_only,ood,-0.6,-0.6,0.9003333333333333,0.9002918080361906,0.9698829567035827,0.06995215474494797,0.22222483203283847
0.0,4,logistic_regression,stable_only,ood,-0.9,-0.9,0.9096666666666666,0.9097136654344893,0.9767931026512263,0.06197299237201723,0.19519686669921762
0.0,4,rbf_svm,all_features,iid_validation,0.0,,0.9165,0.9164977484797363,0.9755137796240165,0.06144722218488854,0.20090641778103133
0.0,4,rbf_svm,all_features,iid_test,0.0,,0.9176666666666666,0.9178250397143767,0.9770830702014982,0.059763987260071,0.1947223917092017
0.0,4,rbf_svm,all_features,ood,0.3,0.3,0.9063333333333333,0.9063271270669331,0.9758761990624996,0.06279729862490606,0.1987121904013596
0.0,4,rbf_svm,all_features,ood,-0.3,-0.3,0.903,0.9029785072262602,0.9703393766620043,0.06852896107634547,0.2207842885981357
0.0,4,rbf_svm,all_features,ood,-0.6,-0.6,0.8943333333333333,0.894311610438939,0.9640152323439244,0.07570796116626659,0.24639683967366774
0.0,4,rbf_svm,all_features,ood,-0.9,-0.9,0.9023333333333333,0.9023952782534018,0.9722720071690324,0.06781719420845683,0.21488388679288117
0.0,4,rbf_svm,stable_only,iid_validation,0.0,,0.92,0.9200172801555214,0.9772677954101587,0.05826170353709061,0.19413362596261435
0.0,4,rbf_svm,stable_only,iid_test,0.0,,0.9223333333333333,0.9225285027368675,0.9793267323562321,0.05728276524109515,0.18690975625811704
0.0,4,rbf_svm,stable_only,ood,0.3,0.3,0.9066666666666666,0.9066515917002881,0.9758948796856675,0.0626565984212284,0.1996844492576289
0.0,4,rbf_svm,stable_only,ood,-0.3,-0.3,0.907,0.9069626506554236,0.9723367819019262,0.06650851440754979,0.21485732823379244
0.0,4,rbf_svm,stable_only,ood,-0.6,-0.6,0.8986666666666666,0.8986513880886839,0.9676326028352147,0.07251108135188825,0.23573046860640212
0.0,4,rbf_svm,stable_only,ood,-0.9,-0.9,0.91,0.9100190427421548,0.9755031391186997,0.06328007033035288,0.2037671170378559
0.0,4,random_forest,all_features,iid_validation,0.0,,0.9125,0.9125127126144135,0.973357760219842,0.0649097407469027,0.21817439765571517
0.0,4,random_forest,all_features,iid_test,0.0,,0.911,0.9112892896596749,0.9752567870224268,0.06309910527516703,0.21169168676848094
0.0,4,random_forest,all_features,ood,0.3,0.3,0.9053333333333333,0.9053172614740168,0.9739423097878904,0.06565766327543113,0.21668252526522463
0.0,4,random_forest,all_features,ood,-0.3,-0.3,0.897,0.8969502902104476,0.9669696997980817,0.07265573004603111,0.23848082089278902
0.0,4,random_forest,all_features,ood,-0.6,-0.6,0.892,0.8919723449202996,0.9608266382860678,0.07832610425194468,0.25602077699469394
0.0,4,random_forest,all_features,ood,-0.9,-0.9,0.901,0.9010537517402506,0.9702163778250734,0.07011633021842827,0.23027865528601532
0.0,4,random_forest,stable_only,iid_validation,0.0,,0.9145,0.9145367308305774,0.973407260665346,0.06442482496516422,0.21525069397139857
0.0,4,random_forest,stable_only,iid_test,0.0,,0.9103333333333333,0.9105714956621049,0.9753455106299331,0.06312459572423441,0.20958321926158177
0.0,4,random_forest,stable_only,ood,0.3,0.3,0.9073333333333333,0.9071546341955924,0.9740039113666699,0.06481260128094393,0.21404443392213346
0.0,4,random_forest,stable_only,ood,-0.3,-0.3,0.899,0.8989423619250294,0.967662391401646,0.07139198682264988,0.23416909249252413
0.0,4,random_forest,stable_only,ood,-0.6,-0.6,0.8956666666666667,0.8956026076008792,0.9626886705218758,0.0761510548355323,0.2490682316378818
0.0,4,random_forest,stable_only,ood,-0.9,-0.9,0.9053333333333333,0.9054157131960335,0.9724144721284309,0.06690232996041368,0.21980227544092057
0.0,4,gradient_boosting,all_features,iid_validation,0.0,,0.9115,0.9114947034523311,0.9727647548827938,0.06734051353434459,0.22296330324484945
0.0,4,gradient_boosting,all_features,iid_test,0.0,,0.911,0.9112385904553856,0.9749852794415617,0.06489327955194014,0.21301472728719592
0.0,4,gradient_boosting,all_features,ood,0.3,0.3,0.9066666666666666,0.9065786483145852,0.973739046816755,0.067787445985519,0.21795739699088215
0.0,4,gradient_boosting,all_features,ood,-0.3,-0.3,0.897,0.8969662907864683,0.9660161099132902,0.0771576440676052,0.25424895940774117
0.0,4,gradient_boosting,all_features,ood,-0.6,-0.6,0.8863333333333333,0.886330900710582,0.9592140032292713,0.08414368194124605,0.28920285769641024
0.0,4,gradient_boosting,all_features,ood,-0.9,-0.9,0.899,0.8990854683074363,0.9685985893079715,0.07540578370703643,0.2451386598331338
0.0,4,gradient_boosting,stable_only,iid_validation,0.0,,0.916,0.9160202441821976,0.9749412744714702,0.06363981004523284,0.20875466966923165
0.0,4,gradient_boosting,stable_only,iid_test,0.0,,0.909,0.9092880052798329,0.9743995702130612,0.06559450255646351,0.21533880257879437
0.0,4,gradient_boosting,stable_only,ood,0.3,0.3,0.903,0.9028818864227006,0.9726235467475923,0.06864011729592143,0.22218571320643726
0.0,4,gradient_boosting,stable_only,ood,-0.3,-0.3,0.8956666666666667,0.8956049084433706,0.9665945751824844,0.07614934197995803,0.2508158898722753
0.0,4,gradient_boosting,stable_only,ood,-0.6,-0.6,0.8886666666666667,0.8885954804429934,0.9607437281721898,0.08177420880386028,0.2829248437879757
0.0,4,gradient_boosting,stable_only,ood,-0.9,-0.9,0.9013333333333333,0.9014151371130776,0.9698934424334882,0.07339888723751263,0.24013622382233044
0.0,4,mlp,all_features,iid_validation,0.0,,0.9205,0.9205277847500628,0.9777788000092,0.059216979919929386,0.1939333889545923
0.0,4,mlp,all_features,iid_test,0.0,,0.9203333333333333,0.9205779175613149,0.9791581797384632,0.05756296356184248,0.18758280460872884
0.0,4,mlp,all_features,ood,0.3,0.3,0.9103333333333333,0.9101659951279155,0.977201188977187,0.06092533244610536,0.19390999305703435
0.0,4,mlp,all_features,ood,-0.3,-0.3,0.9066666666666666,0.906591303953609,0.9720514382962231,0.067213077323256,0.2141094794442334
0.0,4,mlp,all_features,ood,-0.6,-0.6,0.8916666666666667,0.8916122527367005,0.9649234648514464,0.07543097040027501,0.2396632527830954
0.0,4,mlp,all_features,ood,-0.9,-0.9,0.9033333333333333,0.9033914216980579,0.9710184933297061,0.06902471270941478,0.21824539097842702
0.0,4,mlp,stable_only,iid_validation,0.0,,0.9225,0.9225128026152235,0.9789788108092973,0.05695524659490108,0.18570931043992311
0.0,4,mlp,stable_only,iid_test,0.0,,0.922,0.9221358062685563,0.9803549477976088,0.05625798604383078,0.18031606138793882
0.0,4,mlp,stable_only,ood,0.3,0.3,0.908,0.908004157772985,0.977211418842255,0.06157538110475372,0.19316644413810236
0.0,4,mlp,stable_only,ood,-0.3,-0.3,0.9083333333333333,0.9082920318464798,0.9739115052586338,0.06503520579433243,0.20660226247809502
0.0,4,mlp,stable_only,ood,-0.6,-0.6,0.8983333333333333,0.8983873204873781,0.969494412791897,0.07093094745568125,0.2268617851558497
0.0,4,mlp,stable_only,ood,-0.9,-0.9,0.9103333333333333,0.9103164188976546,0.9766428587938885,0.06202547087595118,0.19663801011675142
0.0,5,logistic_regression,all_features,iid_validation,0.0,,0.91,0.9100810081008102,0.9764386438643865,0.06208525626603034,0.19630812508984974
0.0,5,logistic_regression,all_features,iid_test,0.0,,0.9166666666666666,0.9168435676576827,0.9768402333981663,0.06037689265120983,0.19563296385128903
0.0,5,logistic_regression,all_features,ood,0.3,0.3,0.916,0.9159631960535699,0.9760643642267632,0.062104300536814205,0.1979468965728789
0.0,5,logistic_regression,all_features,ood,-0.3,-0.3,0.9153333333333333,0.9153262850795962,0.9767289400196185,0.06067354926931004,0.19579668551053767
0.0,5,logistic_regression,all_features,ood,-0.6,-0.6,0.9153333333333333,0.915290314320466,0.9758760464901237,0.06138741047092261,0.19915698875090046
0.0,5,logistic_regression,all_features,ood,-0.9,-0.9,0.9223333333333333,0.9225782321128911,0.980343014901715,0.056394415726470644,0.18129559648637314
0.0,5,logistic_regression,stable_only,iid_validation,0.0,,0.9085,0.9085558555855586,0.9764676467646765,0.06216263992504295,0.19644709804448585
0.0,5,logistic_regression,stable_only,iid_test,0.0,,0.9156666666666666,0.9158377327035288,0.9769126979716589,0.060456920942784945,0.19538938269982167
0.0,5,logistic_regression,stable_only,ood,0.3,0.3,0.9153333333333333,0.9153194470872137,0.9770544394671467,0.060792513768511205,0.19421549320642775
0.0,5,logistic_regression,stable_only,ood,-0.3,-0.3,0.9133333333333333,0.9133342133650144,0.9760311371209364,0.06141900326015974,0.19825151393512927
0.0,5,logistic_regression,stable_only,ood,-0.6,-0.6,0.9093333333333333,0.9092674391310842,0.9742547425474255,0.06355376888619717,0.20547400786153555
0.0,5,logistic_regression,stable_only,ood,-0.9,-0.9,0.917,0.917285402086427,0.9781985598909929,0.059407335491370165,0.19020691256066835
0.0,5,rbf_svm,all_features,iid_validation,0.0,,0.9065,0.9065256525652565,0.9734343434343434,0.06484210396827474,0.20917281955778116
0.0,5,rbf_svm,all_features,iid_test,0.0,,0.914,0.9141094748541261,0.9738011669908306,0.06257475864743792,0.20791427967693282
0.0,5,rbf_svm,all_features,ood,0.3,0.3,0.912,0.9119388758578133,0.973620074297878,0.06500237407753016,0.20836406551470402
0.0,5,rbf_svm,all_features,ood,-0.3,-0.3,0.913,0.9129748670952155,0.9743328537605132,0.06272150111137872,0.20574527976394327
0.0,5,rbf_svm,all_features,ood,-0.6,-0.6,0.9123333333333333,0.9123162196188892,0.972905952812809,0.06405986480726553,0.21150168822558718
0.0,5,rbf_svm,all_features,ood,-0.9,-0.9,0.92,0.9200886796004434,0.9773606248868031,0.0593151511948789,0.1937615448367717
0.0,5,rbf_svm,stable_only,iid_validation,0.0,,0.911,0.9110711071107112,0.9747894789478948,0.06364654430795424,0.20643733334815034
0.0,5,rbf_svm,stable_only,iid_test,0.0,,0.9156666666666666,0.9158377327035288,0.9744093359266464,0.06230317667293148,0.20662261626180936
0.0,5,rbf_svm,stable_only,ood,0.3,0.3,0.9136666666666666,0.9136696180719185,0.9754752983563062,0.061949476007773646,0.20259718316483502
0.0,5,rbf_svm,stable_only,ood,-0.3,-0.3,0.9126666666666666,0.912671522841489,0.9737741669811224,0.0631035149053464,0.20915812482859134
0.0,5,rbf_svm,stable_only,ood,-0.6,-0.6,0.9086666666666666,0.9085579241619188,0.9717945571844171,0.06483951996680577,0.21624446632168023
0.0,5,rbf_svm,stable_only,ood,-0.9,-0.9,0.9176666666666666,0.9179057320895287,0.9753696948768485,0.061531127538016456,0.20345747392423627
0.0,5,random_forest,all_features,iid_validation,0.0,,0.9005,0.9006250625062506,0.9695874587458746,0.07012715869756574,0.2301884542985309
0.0,5,random_forest,all_features,iid_test,0.0,,0.91,0.910075020839122,0.9701016949152543,0.06779231560072371,0.227719873108101
0.0,5,random_forest,all_features,ood,0.3,0.3,0.9033333333333333,0.9032349274715425,0.9688581991745077,0.0710761750493853,0.23364578530513055
0.0,5,random_forest,all_features,ood,-0.3,-0.3,0.9086666666666666,0.9086793791243152,0.9700453660776232,0.06811294349995448,0.2290410469452135
0.0,5,random_forest,all_features,ood,-0.6,-0.6,0.9086666666666666,0.9085899323560165,0.96822897772941,0.06984322214505669,0.233345391776292
